item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P007435,Producto Performance 7435,ALM-5,GRUPO-3,2026-03-17,SA-DOC010007435,7435,CP,0.0,40.234,11872.41,-477674.54,-40.234,CC-3,LOT-015
P007436,Producto Performance 7436,ALM-1,GRUPO-4,2026-03-18,EA-DOC010007436,7436,CP,58.308,0.0,10786.14,628918.25,58.308,CC-4,LOT-016
P007437,Producto Performance 7437,ALM-2,GRUPO-5,2026-03-19,EA-DOC010007437,7437,CP,27.588,0.0,10855.95,299493.95,27.588,CC-1,LOT-017
P007438,Producto Performance 7438,ALM-3,GRUPO-6,2026-03-20,SA-DOC010007438,7438,CP,0.0,27.775,2917.33,-81028.84,-27.775,CC-2,LOT-018
P007439,Producto Performance 7439,ALM-4,GRUPO-7,2026-03-21,EA-DOC010007439,7439,CP,58.857,0.0,4304.1,253326.41,58.857,CC-3,LOT-019
P007440,Producto Performance 7440,ALM-5,GRUPO-8,2026-03-22,EA-DOC010007440,7440,CP,36.073,0.0,13053.08,470863.75,36.073,CC-4,LOT-020
P007441,Producto Performance 7441,ALM-1,GRUPO-1,2026-03-23,SA-DOC010007441,7441,CP,0.0,20.04,10030.95,-201020.24,-20.04,CC-1,LOT-001
P007442,Producto Performance 7442,ALM-2,GRUPO-2,2026-03-24,EA-DOC010007442,7442,CP,49.732,0.0,11652.01,579477.76,49.732,CC-2,LOT-002
P007443,Producto Performance 7443,ALM-3,GRUPO-3,2026-03-25,EA-DOC010007443,7443,CP,46.924,0.0,12482.02,585706.31,46.924,CC-3,LOT-003
P007444,Producto Performance 7444,ALM-4,GRUPO-4,2026-03-26,SA-DOC010007444,7444,CP,0.0,33.02,10767.74,-355550.77,-33.02,CC-4,LOT-004
P007445,Producto Performance 7445,ALM-5,GRUPO-5,2026-03-27,EA-DOC010007445,7445,CP,59.527,0.0,6800.67,404823.48,59.527,CC-1,LOT-005
P007446,Producto Performance 7446,ALM-1,GRUPO-6,2026-03-28,EA-DOC010007446,7446,CP,6.015,0.0,1674.6,10072.72,6.015,CC-2,LOT-006
P007447,Producto Performance 7447,ALM-2,GRUPO-7,2026-03-29,SA-DOC010007447,7447,CP,0.0,47.874,12545.91,-600622.9,-47.874,CC-3,LOT-007
P007448,Producto Performance 7448,ALM-3,GRUPO-8,2026-03-30,EA-DOC010007448,7448,CP,51.493,0.0,14681.51,755994.99,51.493,CC-4,LOT-008
P007449,Producto Performance 7449,ALM-4,GRUPO-1,2026-03-03,EA-DOC010007449,7449,CP,12.867,0.0,12268.26,157855.7,12.867,CC-1,LOT-009
P007450,Producto Performance 7450,ALM-5,GRUPO-2,2026-03-04,SA-DOC010007450,7450,CP,0.0,33.167,4182.76,-138729.6,-33.167,CC-2,LOT-010
P007451,Producto Performance 7451,ALM-1,GRUPO-3,2026-03-05,EA-DOC010007451,7451,CP,2.987,0.0,11536.61,34459.85,2.987,CC-3,LOT-011
P007452,Producto Performance 7452,ALM-2,GRUPO-4,2026-03-06,EA-DOC010007452,7452,CP,37.854,0.0,11120.47,420954.27,37.854,CC-4,LOT-012
P007453,Producto Performance 7453,ALM-3,GRUPO-5,2026-03-07,SA-DOC010007453,7453,CP,0.0,57.295,12009.47,-688082.58,-57.295,CC-1,LOT-013
P007454,Producto Performance 7454,ALM-4,GRUPO-6,2026-03-08,EA-DOC010007454,7454,CP,6.434,0.0,12812.88,82438.07,6.434,CC-2,LOT-014
P007455,Producto Performance 7455,ALM-5,GRUPO-7,2026-03-09,EA-DOC010007455,7455,CP,34.521,0.0,4331.24,149518.74,34.521,CC-3,LOT-015
P007456,Producto Performance 7456,ALM-1,GRUPO-8,2026-03-10,SA-DOC010007456,7456,CP,0.0,47.133,13076.0,-616311.11,-47.133,CC-4,LOT-016
P007457,Producto Performance 7457,ALM-2,GRUPO-1,2026-03-11,EA-DOC010007457,7457,CP,7.623,0.0,7683.8,58573.61,7.623,CC-1,LOT-017
P007458,Producto Performance 7458,ALM-3,GRUPO-2,2026-03-12,EA-DOC010007458,7458,CP,40.653,0.0,5764.76,234354.79,40.653,CC-2,LOT-018
P007459,Producto Performance 7459,ALM-4,GRUPO-3,2026-03-13,SA-DOC010007459,7459,CP,0.0,10.122,8760.92,-88678.03,-10.122,CC-3,LOT-019
P007460,Producto Performance 7460,ALM-5,GRUPO-4,2026-03-14,EA-DOC010007460,7460,CP,23.825,0.0,7904.67,188328.76,23.825,CC-4,LOT-020
P007461,Producto Performance 7461,ALM-1,GRUPO-5,2026-03-15,EA-DOC010007461,7461,CP,2.355,0.0,1941.33,4571.83,2.355,CC-1,LOT-001
P007462,Producto Performance 7462,ALM-2,GRUPO-6,2026-03-16,SA-DOC010007462,7462,CP,0.0,44.412,3257.62,-144677.42,-44.412,CC-2,LOT-002
P007463,Producto Performance 7463,ALM-3,GRUPO-7,2026-03-17,EA-DOC010007463,7463,CP,52.112,0.0,7512.93,391513.81,52.112,CC-3,LOT-003
P007464,Producto Performance 7464,ALM-4,GRUPO-8,2026-03-18,EA-DOC010007464,7464,CP,50.005,0.0,10573.08,528706.87,50.005,CC-4,LOT-004
P007465,Producto Performance 7465,ALM-5,GRUPO-1,2026-03-19,SA-DOC010007465,7465,CP,0.0,54.038,3878.19,-209569.63,-54.038,CC-1,LOT-005
P007466,Producto Performance 7466,ALM-1,GRUPO-2,2026-03-20,EA-DOC010007466,7466,CP,20.762,0.0,2116.23,43937.17,20.762,CC-2,LOT-006
P007467,Producto Performance 7467,ALM-2,GRUPO-3,2026-03-21,EA-DOC010007467,7467,CP,20.438,0.0,7910.63,161677.46,20.438,CC-3,LOT-007
P007468,Producto Performance 7468,ALM-3,GRUPO-4,2026-03-22,SA-DOC010007468,7468,CP,0.0,17.158,2961.85,-50819.42,-17.158,CC-4,LOT-008
P007469,Producto Performance 7469,ALM-4,GRUPO-5,2026-03-23,EA-DOC010007469,7469,CP,38.629,0.0,10145.61,391914.77,38.629,CC-1,LOT-009
P007470,Producto Performance 7470,ALM-5,GRUPO-6,2026-03-24,EA-DOC010007470,7470,CP,53.331,0.0,13875.51,739994.82,53.331,CC-2,LOT-010
P007471,Producto Performance 7471,ALM-1,GRUPO-7,2026-03-25,SA-DOC010007471,7471,CP,0.0,2.01,10046.2,-20192.86,-2.01,CC-3,LOT-011
P007472,Producto Performance 7472,ALM-2,GRUPO-8,2026-03-26,EA-DOC010007472,7472,CP,44.037,0.0,13372.54,588886.54,44.037,CC-4,LOT-012
P007473,Producto Performance 7473,ALM-3,GRUPO-1,2026-03-27,EA-DOC010007473,7473,CP,6.39,0.0,9815.43,62720.6,6.39,CC-1,LOT-013
P007474,Producto Performance 7474,ALM-4,GRUPO-2,2026-03-28,SA-DOC010007474,7474,CP,0.0,57.373,14091.36,-808463.6,-57.373,CC-2,LOT-014
P007475,Producto Performance 7475,ALM-5,GRUPO-3,2026-03-29,EA-DOC010007475,7475,CP,25.148,0.0,12379.14,311310.61,25.148,CC-3,LOT-015
P007476,Producto Performance 7476,ALM-1,GRUPO-4,2026-03-30,EA-DOC010007476,7476,CP,40.359,0.0,4005.46,161656.36,40.359,CC-4,LOT-016
P007477,Producto Performance 7477,ALM-2,GRUPO-5,2026-03-03,SA-DOC010007477,7477,CP,0.0,28.767,7251.67,-208608.79,-28.767,CC-1,LOT-017
P007478,Producto Performance 7478,ALM-3,GRUPO-6,2026-03-04,EA-DOC010007478,7478,CP,50.565,0.0,6489.19,328125.89,50.565,CC-2,LOT-018
P007479,Producto Performance 7479,ALM-4,GRUPO-7,2026-03-05,EA-DOC010007479,7479,CP,18.547,0.0,10457.47,193954.7,18.547,CC-3,LOT-019
P007480,Producto Performance 7480,ALM-5,GRUPO-8,2026-03-06,SA-DOC010007480,7480,CP,0.0,36.016,3228.47,-116276.58,-36.016,CC-4,LOT-020
P007481,Producto Performance 7481,ALM-1,GRUPO-1,2026-03-07,EA-DOC010007481,7481,CP,9.865,0.0,11686.88,115291.07,9.865,CC-1,LOT-001
P007482,Producto Performance 7482,ALM-2,GRUPO-2,2026-03-08,EA-DOC010007482,7482,CP,22.331,0.0,6748.4,150698.52,22.331,CC-2,LOT-002
P007483,Producto Performance 7483,ALM-3,GRUPO-3,2026-03-09,SA-DOC010007483,7483,CP,0.0,43.328,6145.25,-266261.39,-43.328,CC-3,LOT-003
P007484,Producto Performance 7484,ALM-4,GRUPO-4,2026-03-10,EA-DOC010007484,7484,CP,39.351,0.0,12394.86,487750.14,39.351,CC-4,LOT-004
P007485,Producto Performance 7485,ALM-5,GRUPO-5,2026-03-11,EA-DOC010007485,7485,CP,21.28,0.0,13991.2,297732.74,21.28,CC-1,LOT-005
P007486,Producto Performance 7486,ALM-1,GRUPO-6,2026-03-12,SA-DOC010007486,7486,CP,0.0,2.126,14305.2,-30412.86,-2.126,CC-2,LOT-006
P007487,Producto Performance 7487,ALM-2,GRUPO-7,2026-03-13,EA-DOC010007487,7487,CP,22.528,0.0,2585.42,58244.34,22.528,CC-3,LOT-007
P007488,Producto Performance 7488,ALM-3,GRUPO-8,2026-03-14,EA-DOC010007488,7488,CP,45.699,0.0,7819.7,357352.47,45.699,CC-4,LOT-008
P007489,Producto Performance 7489,ALM-4,GRUPO-1,2026-03-15,SA-DOC010007489,7489,CP,0.0,49.066,8243.43,-404472.14,-49.066,CC-1,LOT-009
P007490,Producto Performance 7490,ALM-5,GRUPO-2,2026-03-16,EA-DOC010007490,7490,CP,51.684,0.0,9687.67,500697.54,51.684,CC-2,LOT-010
P007491,Producto Performance 7491,ALM-1,GRUPO-3,2026-03-17,EA-DOC010007491,7491,CP,18.863,0.0,3448.49,65048.87,18.863,CC-3,LOT-011
P007492,Producto Performance 7492,ALM-2,GRUPO-4,2026-03-18,SA-DOC010007492,7492,CP,0.0,41.254,6175.57,-254766.96,-41.254,CC-4,LOT-012
P007493,Producto Performance 7493,ALM-3,GRUPO-5,2026-03-19,EA-DOC010007493,7493,CP,59.932,0.0,13705.66,821407.62,59.932,CC-1,LOT-013
P007494,Producto Performance 7494,ALM-4,GRUPO-6,2026-03-20,EA-DOC010007494,7494,CP,7.519,0.0,3505.72,26359.51,7.519,CC-2,LOT-014
P007495,Producto Performance 7495,ALM-5,GRUPO-7,2026-03-21,SA-DOC010007495,7495,CP,0.0,5.856,8059.82,-47198.31,-5.856,CC-3,LOT-015
P007496,Producto Performance 7496,ALM-1,GRUPO-8,2026-03-22,EA-DOC010007496,7496,CP,29.893,0.0,4022.38,120241.01,29.893,CC-4,LOT-016
P007497,Producto Performance 7497,ALM-2,GRUPO-1,2026-03-23,EA-DOC010007497,7497,CP,20.763,0.0,6279.71,130385.62,20.763,CC-1,LOT-017
P007498,Producto Performance 7498,ALM-3,GRUPO-2,2026-03-24,SA-DOC010007498,7498,CP,0.0,57.201,3920.82,-224274.82,-57.201,CC-2,LOT-018
P007499,Producto Performance 7499,ALM-4,GRUPO-3,2026-03-25,EA-DOC010007499,7499,CP,9.376,0.0,8460.16,79322.46,9.376,CC-3,LOT-019
P007500,Producto Performance 7500,ALM-5,GRUPO-4,2026-03-26,EA-DOC010007500,7500,CP,45.315,0.0,2793.84,126602.86,45.315,CC-4,LOT-020
P007501,Producto Performance 7501,ALM-1,GRUPO-5,2026-03-27,SA-DOC010007501,7501,CP,0.0,5.855,8216.83,-48109.54,-5.855,CC-1,LOT-001
P007502,Producto Performance 7502,ALM-2,GRUPO-6,2026-03-28,EA-DOC010007502,7502,CP,3.544,0.0,5908.16,20938.52,3.544,CC-2,LOT-002
P007503,Producto Performance 7503,ALM-3,GRUPO-7,2026-03-29,EA-DOC010007503,7503,CP,26.601,0.0,3389.48,90163.56,26.601,CC-3,LOT-003
P007504,Producto Performance 7504,ALM-4,GRUPO-8,2026-03-30,SA-DOC010007504,7504,CP,0.0,16.632,3818.74,-63513.28,-16.632,CC-4,LOT-004
P007505,Producto Performance 7505,ALM-5,GRUPO-1,2026-03-03,EA-DOC010007505,7505,CP,0.15,0.0,2986.6,447.99,0.15,CC-1,LOT-005
P007506,Producto Performance 7506,ALM-1,GRUPO-2,2026-03-04,EA-DOC010007506,7506,CP,47.865,0.0,14394.69,689001.84,47.865,CC-2,LOT-006
P007507,Producto Performance 7507,ALM-2,GRUPO-3,2026-03-05,SA-DOC010007507,7507,CP,0.0,6.96,3626.19,-25238.28,-6.96,CC-3,LOT-007
P007508,Producto Performance 7508,ALM-3,GRUPO-4,2026-03-06,EA-DOC010007508,7508,CP,56.837,0.0,10082.27,573045.98,56.837,CC-4,LOT-008
P007509,Producto Performance 7509,ALM-4,GRUPO-5,2026-03-07,EA-DOC010007509,7509,CP,41.995,0.0,1895.09,79584.3,41.995,CC-1,LOT-009
P007510,Producto Performance 7510,ALM-5,GRUPO-6,2026-03-08,SA-DOC010007510,7510,CP,0.0,2.455,4375.1,-10740.87,-2.455,CC-2,LOT-010
P007511,Producto Performance 7511,ALM-1,GRUPO-7,2026-03-09,EA-DOC010007511,7511,CP,8.088,0.0,12073.35,97649.25,8.088,CC-3,LOT-011
P007512,Producto Performance 7512,ALM-2,GRUPO-8,2026-03-10,EA-DOC010007512,7512,CP,58.54,0.0,4585.57,268439.27,58.54,CC-4,LOT-012
P007513,Producto Performance 7513,ALM-3,GRUPO-1,2026-03-11,SA-DOC010007513,7513,CP,0.0,6.754,2576.84,-17403.98,-6.754,CC-1,LOT-013
P007514,Producto Performance 7514,ALM-4,GRUPO-2,2026-03-12,EA-DOC010007514,7514,CP,5.312,0.0,12683.76,67376.13,5.312,CC-2,LOT-014
P007515,Producto Performance 7515,ALM-5,GRUPO-3,2026-03-13,EA-DOC010007515,7515,CP,34.639,0.0,8274.17,286608.97,34.639,CC-3,LOT-015
P007516,Producto Performance 7516,ALM-1,GRUPO-4,2026-03-14,SA-DOC010007516,7516,CP,0.0,55.348,13699.07,-758216.13,-55.348,CC-4,LOT-016
P007517,Producto Performance 7517,ALM-2,GRUPO-5,2026-03-15,EA-DOC010007517,7517,CP,12.77,0.0,8376.73,106970.84,12.77,CC-1,LOT-017
P007518,Producto Performance 7518,ALM-3,GRUPO-6,2026-03-16,EA-DOC010007518,7518,CP,6.822,0.0,11392.7,77721.0,6.822,CC-2,LOT-018
P007519,Producto Performance 7519,ALM-4,GRUPO-7,2026-03-17,SA-DOC010007519,7519,CP,0.0,59.481,14765.09,-878242.32,-59.481,CC-3,LOT-019
P007520,Producto Performance 7520,ALM-5,GRUPO-8,2026-03-18,EA-DOC010007520,7520,CP,54.72,0.0,13254.98,725312.51,54.72,CC-4,LOT-020
P007521,Producto Performance 7521,ALM-1,GRUPO-1,2026-03-19,EA-DOC010007521,7521,CP,36.731,0.0,2040.49,74949.24,36.731,CC-1,LOT-001
P007522,Producto Performance 7522,ALM-2,GRUPO-2,2026-03-20,SA-DOC010007522,7522,CP,0.0,1.502,3694.8,-5549.59,-1.502,CC-2,LOT-002
P007523,Producto Performance 7523,ALM-3,GRUPO-3,2026-03-21,EA-DOC010007523,7523,CP,18.603,0.0,7016.03,130519.21,18.603,CC-3,LOT-003
P007524,Producto Performance 7524,ALM-4,GRUPO-4,2026-03-22,EA-DOC010007524,7524,CP,52.201,0.0,14746.03,769757.51,52.201,CC-4,LOT-004
P007525,Producto Performance 7525,ALM-5,GRUPO-5,2026-03-23,SA-DOC010007525,7525,CP,0.0,8.756,5900.77,-51667.14,-8.756,CC-1,LOT-005
P007526,Producto Performance 7526,ALM-1,GRUPO-6,2026-03-24,EA-DOC010007526,7526,CP,20.683,0.0,13280.99,274690.72,20.683,CC-2,LOT-006
P007527,Producto Performance 7527,ALM-2,GRUPO-7,2026-03-25,EA-DOC010007527,7527,CP,2.76,0.0,11927.29,32919.32,2.76,CC-3,LOT-007
P007528,Producto Performance 7528,ALM-3,GRUPO-8,2026-03-26,SA-DOC010007528,7528,CP,0.0,6.874,9354.67,-64304.0,-6.874,CC-4,LOT-008
P007529,Producto Performance 7529,ALM-4,GRUPO-1,2026-03-27,EA-DOC010007529,7529,CP,44.31,0.0,6310.37,279612.49,44.31,CC-1,LOT-009
P007530,Producto Performance 7530,ALM-5,GRUPO-2,2026-03-28,EA-DOC010007530,7530,CP,9.946,0.0,1742.85,17334.39,9.946,CC-2,LOT-010
P007531,Producto Performance 7531,ALM-1,GRUPO-3,2026-03-29,SA-DOC010007531,7531,CP,0.0,25.484,2709.51,-69049.15,-25.484,CC-3,LOT-011
P007532,Producto Performance 7532,ALM-2,GRUPO-4,2026-03-30,EA-DOC010007532,7532,CP,17.652,0.0,1508.08,26620.63,17.652,CC-4,LOT-012
P007533,Producto Performance 7533,ALM-3,GRUPO-5,2026-03-03,EA-DOC010007533,7533,CP,26.686,0.0,2550.77,68069.85,26.686,CC-1,LOT-013
P007534,Producto Performance 7534,ALM-4,GRUPO-6,2026-03-04,SA-DOC010007534,7534,CP,0.0,46.599,8390.85,-391005.22,-46.599,CC-2,LOT-014
P007535,Producto Performance 7535,ALM-5,GRUPO-7,2026-03-05,EA-DOC010007535,7535,CP,18.496,0.0,5478.92,101338.1,18.496,CC-3,LOT-015
P007536,Producto Performance 7536,ALM-1,GRUPO-8,2026-03-06,EA-DOC010007536,7536,CP,57.815,0.0,3589.33,207517.11,57.815,CC-4,LOT-016
P007537,Producto Performance 7537,ALM-2,GRUPO-1,2026-03-07,SA-DOC010007537,7537,CP,0.0,5.371,5333.09,-28644.03,-5.371,CC-1,LOT-017
P007538,Producto Performance 7538,ALM-3,GRUPO-2,2026-03-08,EA-DOC010007538,7538,CP,11.026,0.0,14660.56,161647.33,11.026,CC-2,LOT-018
P007539,Producto Performance 7539,ALM-4,GRUPO-3,2026-03-09,EA-DOC010007539,7539,CP,2.294,0.0,14443.5,33133.39,2.294,CC-3,LOT-019
P007540,Producto Performance 7540,ALM-5,GRUPO-4,2026-03-10,SA-DOC010007540,7540,CP,0.0,58.888,12796.63,-753567.95,-58.888,CC-4,LOT-020
P007541,Producto Performance 7541,ALM-1,GRUPO-5,2026-03-11,EA-DOC010007541,7541,CP,40.252,0.0,11784.57,474352.51,40.252,CC-1,LOT-001
P007542,Producto Performance 7542,ALM-2,GRUPO-6,2026-03-12,EA-DOC010007542,7542,CP,49.469,0.0,14568.63,720695.56,49.469,CC-2,LOT-002
P007543,Producto Performance 7543,ALM-3,GRUPO-7,2026-03-13,SA-DOC010007543,7543,CP,0.0,42.868,11956.62,-512556.39,-42.868,CC-3,LOT-003
P007544,Producto Performance 7544,ALM-4,GRUPO-8,2026-03-14,EA-DOC010007544,7544,CP,39.244,0.0,13475.4,528828.6,39.244,CC-4,LOT-004
P007545,Producto Performance 7545,ALM-5,GRUPO-1,2026-03-15,EA-DOC010007545,7545,CP,28.885,0.0,6804.72,196554.34,28.885,CC-1,LOT-005
P007546,Producto Performance 7546,ALM-1,GRUPO-2,2026-03-16,SA-DOC010007546,7546,CP,0.0,27.202,13299.15,-361763.48,-27.202,CC-2,LOT-006
P007547,Producto Performance 7547,ALM-2,GRUPO-3,2026-03-17,EA-DOC010007547,7547,CP,16.586,0.0,7306.91,121192.41,16.586,CC-3,LOT-007
P007548,Producto Performance 7548,ALM-3,GRUPO-4,2026-03-18,EA-DOC010007548,7548,CP,43.889,0.0,2219.78,97423.92,43.889,CC-4,LOT-008
P007549,Producto Performance 7549,ALM-4,GRUPO-5,2026-03-19,SA-DOC010007549,7549,CP,0.0,35.423,10202.95,-361419.1,-35.423,CC-1,LOT-009
P007550,Producto Performance 7550,ALM-5,GRUPO-6,2026-03-20,EA-DOC010007550,7550,CP,17.911,0.0,11888.0,212925.97,17.911,CC-2,LOT-010
P007551,Producto Performance 7551,ALM-1,GRUPO-7,2026-03-21,EA-DOC010007551,7551,CP,8.195,0.0,13458.39,110291.51,8.195,CC-3,LOT-011
P007552,Producto Performance 7552,ALM-2,GRUPO-8,2026-03-22,SA-DOC010007552,7552,CP,0.0,34.492,5750.47,-198345.21,-34.492,CC-4,LOT-012
P007553,Producto Performance 7553,ALM-3,GRUPO-1,2026-03-23,EA-DOC010007553,7553,CP,3.408,0.0,8012.37,27306.16,3.408,CC-1,LOT-013
P007554,Producto Performance 7554,ALM-4,GRUPO-2,2026-03-24,EA-DOC010007554,7554,CP,24.253,0.0,9547.88,231564.73,24.253,CC-2,LOT-014
P007555,Producto Performance 7555,ALM-5,GRUPO-3,2026-03-25,SA-DOC010007555,7555,CP,0.0,54.613,13559.17,-740506.95,-54.613,CC-3,LOT-015
P007556,Producto Performance 7556,ALM-1,GRUPO-4,2026-03-26,EA-DOC010007556,7556,CP,59.158,0.0,12303.23,727834.48,59.158,CC-4,LOT-016
P007557,Producto Performance 7557,ALM-2,GRUPO-5,2026-03-27,EA-DOC010007557,7557,CP,18.275,0.0,10052.57,183710.72,18.275,CC-1,LOT-017
P007558,Producto Performance 7558,ALM-3,GRUPO-6,2026-03-28,SA-DOC010007558,7558,CP,0.0,20.475,13169.96,-269654.93,-20.475,CC-2,LOT-018
P007559,Producto Performance 7559,ALM-4,GRUPO-7,2026-03-29,EA-DOC010007559,7559,CP,38.162,0.0,6371.75,243158.72,38.162,CC-3,LOT-019
P007560,Producto Performance 7560,ALM-5,GRUPO-8,2026-03-30,EA-DOC010007560,7560,CP,25.193,0.0,14514.55,365665.06,25.193,CC-4,LOT-020
P007561,Producto Performance 7561,ALM-1,GRUPO-1,2026-03-03,SA-DOC010007561,7561,CP,0.0,56.788,14428.98,-819392.92,-56.788,CC-1,LOT-001
P007562,Producto Performance 7562,ALM-2,GRUPO-2,2026-03-04,EA-DOC010007562,7562,CP,53.382,0.0,5840.1,311756.22,53.382,CC-2,LOT-002
P007563,Producto Performance 7563,ALM-3,GRUPO-3,2026-03-05,EA-DOC010007563,7563,CP,13.722,0.0,2247.7,30842.94,13.722,CC-3,LOT-003
P007564,Producto Performance 7564,ALM-4,GRUPO-4,2026-03-06,SA-DOC010007564,7564,CP,0.0,24.304,5656.97,-137487.0,-24.304,CC-4,LOT-004
P007565,Producto Performance 7565,ALM-5,GRUPO-5,2026-03-07,EA-DOC010007565,7565,CP,32.066,0.0,9763.79,313085.69,32.066,CC-1,LOT-005
P007566,Producto Performance 7566,ALM-1,GRUPO-6,2026-03-08,EA-DOC010007566,7566,CP,52.584,0.0,9480.9,498543.65,52.584,CC-2,LOT-006
P007567,Producto Performance 7567,ALM-2,GRUPO-7,2026-03-09,SA-DOC010007567,7567,CP,0.0,18.404,4903.15,-90237.57,-18.404,CC-3,LOT-007
P007568,Producto Performance 7568,ALM-3,GRUPO-8,2026-03-10,EA-DOC010007568,7568,CP,40.029,0.0,8724.12,349217.8,40.029,CC-4,LOT-008
P007569,Producto Performance 7569,ALM-4,GRUPO-1,2026-03-11,EA-DOC010007569,7569,CP,41.32,0.0,8997.82,371789.92,41.32,CC-1,LOT-009
P007570,Producto Performance 7570,ALM-5,GRUPO-2,2026-03-12,SA-DOC010007570,7570,CP,0.0,57.455,3013.46,-173138.34,-57.455,CC-2,LOT-010
P007571,Producto Performance 7571,ALM-1,GRUPO-3,2026-03-13,EA-DOC010007571,7571,CP,34.955,0.0,2838.92,99234.45,34.955,CC-3,LOT-011
P007572,Producto Performance 7572,ALM-2,GRUPO-4,2026-03-14,EA-DOC010007572,7572,CP,4.445,0.0,3940.72,17516.5,4.445,CC-4,LOT-012
P007573,Producto Performance 7573,ALM-3,GRUPO-5,2026-03-15,SA-DOC010007573,7573,CP,0.0,45.457,7303.78,-332007.93,-45.457,CC-1,LOT-013
P007574,Producto Performance 7574,ALM-4,GRUPO-6,2026-03-16,EA-DOC010007574,7574,CP,17.628,0.0,6595.28,116261.6,17.628,CC-2,LOT-014
P007575,Producto Performance 7575,ALM-5,GRUPO-7,2026-03-17,EA-DOC010007575,7575,CP,31.687,0.0,12756.09,404202.22,31.687,CC-3,LOT-015
P007576,Producto Performance 7576,ALM-1,GRUPO-8,2026-03-18,SA-DOC010007576,7576,CP,0.0,4.853,7964.33,-38650.89,-4.853,CC-4,LOT-016
P007577,Producto Performance 7577,ALM-2,GRUPO-1,2026-03-19,EA-DOC010007577,7577,CP,33.679,0.0,8748.96,294656.22,33.679,CC-1,LOT-017
P007578,Producto Performance 7578,ALM-3,GRUPO-2,2026-03-20,EA-DOC010007578,7578,CP,16.955,0.0,7960.11,134963.67,16.955,CC-2,LOT-018
P007579,Producto Performance 7579,ALM-4,GRUPO-3,2026-03-21,SA-DOC010007579,7579,CP,0.0,28.174,11672.09,-328849.46,-28.174,CC-3,LOT-019
P007580,Producto Performance 7580,ALM-5,GRUPO-4,2026-03-22,EA-DOC010007580,7580,CP,41.518,0.0,12237.85,508091.06,41.518,CC-4,LOT-020
P007581,Producto Performance 7581,ALM-1,GRUPO-5,2026-03-23,EA-DOC010007581,7581,CP,52.051,0.0,10090.68,525229.98,52.051,CC-1,LOT-001
P007582,Producto Performance 7582,ALM-2,GRUPO-6,2026-03-24,SA-DOC010007582,7582,CP,0.0,46.621,3230.61,-150614.27,-46.621,CC-2,LOT-002
P007583,Producto Performance 7583,ALM-3,GRUPO-7,2026-03-25,EA-DOC010007583,7583,CP,51.065,0.0,13626.48,695836.2,51.065,CC-3,LOT-003
P007584,Producto Performance 7584,ALM-4,GRUPO-8,2026-03-26,EA-DOC010007584,7584,CP,26.837,0.0,5138.45,137900.58,26.837,CC-4,LOT-004
P007585,Producto Performance 7585,ALM-5,GRUPO-1,2026-03-27,SA-DOC010007585,7585,CP,0.0,40.001,7643.39,-305743.24,-40.001,CC-1,LOT-005
P007586,Producto Performance 7586,ALM-1,GRUPO-2,2026-03-28,EA-DOC010007586,7586,CP,57.016,0.0,7625.73,434788.62,57.016,CC-2,LOT-006
P007587,Producto Performance 7587,ALM-2,GRUPO-3,2026-03-29,EA-DOC010007587,7587,CP,6.573,0.0,14720.72,96759.29,6.573,CC-3,LOT-007
P007588,Producto Performance 7588,ALM-3,GRUPO-4,2026-03-30,SA-DOC010007588,7588,CP,0.0,41.553,13875.12,-576552.86,-41.553,CC-4,LOT-008
P007589,Producto Performance 7589,ALM-4,GRUPO-5,2026-03-03,EA-DOC010007589,7589,CP,36.688,0.0,11473.88,420953.71,36.688,CC-1,LOT-009
P007590,Producto Performance 7590,ALM-5,GRUPO-6,2026-03-04,EA-DOC010007590,7590,CP,49.447,0.0,12174.27,601981.13,49.447,CC-2,LOT-010
P007591,Producto Performance 7591,ALM-1,GRUPO-7,2026-03-05,SA-DOC010007591,7591,CP,0.0,23.695,10996.46,-260561.12,-23.695,CC-3,LOT-011
P007592,Producto Performance 7592,ALM-2,GRUPO-8,2026-03-06,EA-DOC010007592,7592,CP,40.24,0.0,10500.03,422521.21,40.24,CC-4,LOT-012
P007593,Producto Performance 7593,ALM-3,GRUPO-1,2026-03-07,EA-DOC010007593,7593,CP,54.782,0.0,9265.7,507593.58,54.782,CC-1,LOT-013
P007594,Producto Performance 7594,ALM-4,GRUPO-2,2026-03-08,SA-DOC010007594,7594,CP,0.0,26.425,11469.87,-303091.31,-26.425,CC-2,LOT-014
P007595,Producto Performance 7595,ALM-5,GRUPO-3,2026-03-09,EA-DOC010007595,7595,CP,11.609,0.0,9598.19,111425.39,11.609,CC-3,LOT-015
P007596,Producto Performance 7596,ALM-1,GRUPO-4,2026-03-10,EA-DOC010007596,7596,CP,5.636,0.0,8582.11,48368.77,5.636,CC-4,LOT-016
P007597,Producto Performance 7597,ALM-2,GRUPO-5,2026-03-11,SA-DOC010007597,7597,CP,0.0,23.604,12812.62,-302429.08,-23.604,CC-1,LOT-017
P007598,Producto Performance 7598,ALM-3,GRUPO-6,2026-03-12,EA-DOC010007598,7598,CP,40.19,0.0,12797.33,514324.69,40.19,CC-2,LOT-018
