item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P008453,Producto Performance 8453,ALM-3,GRUPO-5,2026-02-28,EA-DOC020008453,8453,CP,35.105,0.0,6915.52,242769.33,35.105,CC-1,LOT-013
P008454,Producto Performance 8454,ALM-4,GRUPO-6,2026-03-01,EA-DOC020008454,8454,CP,50.17,0.0,10707.04,537172.2,50.17,CC-2,LOT-014
P008455,Producto Performance 8455,ALM-5,GRUPO-7,2026-03-02,SA-DOC020008455,8455,CP,0.0,35.779,8589.62,-307328.01,-35.779,CC-3,LOT-015
P008456,Producto Performance 8456,ALM-1,GRUPO-8,2026-03-03,EA-DOC020008456,8456,CP,14.041,0.0,7119.28,99961.81,14.041,CC-4,LOT-016
P008457,Producto Performance 8457,ALM-2,GRUPO-1,2026-02-04,EA-DOC020008457,8457,CP,37.869,0.0,10144.1,384146.92,37.869,CC-1,LOT-017
P008458,Producto Performance 8458,ALM-3,GRUPO-2,2026-02-05,SA-DOC020008458,8458,CP,0.0,52.938,10197.65,-539843.2,-52.938,CC-2,LOT-018
P008459,Producto Performance 8459,ALM-4,GRUPO-3,2026-02-06,EA-DOC020008459,8459,CP,43.458,0.0,11587.79,503582.18,43.458,CC-3,LOT-019
P008460,Producto Performance 8460,ALM-5,GRUPO-4,2026-02-07,EA-DOC020008460,8460,CP,24.47,0.0,14028.28,343272.01,24.47,CC-4,LOT-020
P008461,Producto Performance 8461,ALM-1,GRUPO-5,2026-02-08,SA-DOC020008461,8461,CP,0.0,57.929,6291.11,-364437.71,-57.929,CC-1,LOT-001
P008462,Producto Performance 8462,ALM-2,GRUPO-6,2026-02-09,EA-DOC020008462,8462,CP,59.861,0.0,7599.42,454908.88,59.861,CC-2,LOT-002
P008463,Producto Performance 8463,ALM-3,GRUPO-7,2026-02-10,EA-DOC020008463,8463,CP,45.986,0.0,4516.23,207683.35,45.986,CC-3,LOT-003
P008464,Producto Performance 8464,ALM-4,GRUPO-8,2026-02-11,SA-DOC020008464,8464,CP,0.0,1.136,6696.04,-7606.7,-1.136,CC-4,LOT-004
P008465,Producto Performance 8465,ALM-5,GRUPO-1,2026-02-12,EA-DOC020008465,8465,CP,56.967,0.0,10659.07,607215.24,56.967,CC-1,LOT-005
P008466,Producto Performance 8466,ALM-1,GRUPO-2,2026-02-13,EA-DOC020008466,8466,CP,0.991,0.0,13001.82,12884.8,0.991,CC-2,LOT-006
P008467,Producto Performance 8467,ALM-2,GRUPO-3,2026-02-14,SA-DOC020008467,8467,CP,0.0,41.006,4575.33,-187615.98,-41.006,CC-3,LOT-007
P008468,Producto Performance 8468,ALM-3,GRUPO-4,2026-02-15,EA-DOC020008468,8468,CP,11.6,0.0,9444.2,109552.72,11.6,CC-4,LOT-008
P008469,Producto Performance 8469,ALM-4,GRUPO-5,2026-02-16,EA-DOC020008469,8469,CP,8.8,0.0,4164.91,36651.21,8.8,CC-1,LOT-009
P008470,Producto Performance 8470,ALM-5,GRUPO-6,2026-02-17,SA-DOC020008470,8470,CP,0.0,44.55,2902.41,-129302.37,-44.55,CC-2,LOT-010
P008471,Producto Performance 8471,ALM-1,GRUPO-7,2026-02-18,EA-DOC020008471,8471,CP,25.178,0.0,13078.46,329289.47,25.178,CC-3,LOT-011
P008472,Producto Performance 8472,ALM-2,GRUPO-8,2026-02-19,EA-DOC020008472,8472,CP,40.272,0.0,12883.29,518835.85,40.272,CC-4,LOT-012
P008473,Producto Performance 8473,ALM-3,GRUPO-1,2026-02-20,SA-DOC020008473,8473,CP,0.0,22.469,10743.57,-241397.27,-22.469,CC-1,LOT-013
P008474,Producto Performance 8474,ALM-4,GRUPO-2,2026-02-21,EA-DOC020008474,8474,CP,4.509,0.0,5553.65,25041.41,4.509,CC-2,LOT-014
P008475,Producto Performance 8475,ALM-5,GRUPO-3,2026-02-22,EA-DOC020008475,8475,CP,0.383,0.0,5434.4,2081.38,0.383,CC-3,LOT-015
P008476,Producto Performance 8476,ALM-1,GRUPO-4,2026-02-23,SA-DOC020008476,8476,CP,0.0,14.434,12677.39,-182985.45,-14.434,CC-4,LOT-016
P008477,Producto Performance 8477,ALM-2,GRUPO-5,2026-02-24,EA-DOC020008477,8477,CP,59.943,0.0,12117.78,726376.09,59.943,CC-1,LOT-017
P008478,Producto Performance 8478,ALM-3,GRUPO-6,2026-02-25,EA-DOC020008478,8478,CP,6.535,0.0,6512.03,42556.12,6.535,CC-2,LOT-018
P008479,Producto Performance 8479,ALM-4,GRUPO-7,2026-02-26,SA-DOC020008479,8479,CP,0.0,53.048,9474.87,-502622.9,-53.048,CC-3,LOT-019
P008480,Producto Performance 8480,ALM-5,GRUPO-8,2026-02-27,EA-DOC020008480,8480,CP,44.763,0.0,14512.78,649635.57,44.763,CC-4,LOT-020
P008481,Producto Performance 8481,ALM-1,GRUPO-1,2026-02-28,EA-DOC020008481,8481,CP,50.225,0.0,10643.33,534561.25,50.225,CC-1,LOT-001
P008482,Producto Performance 8482,ALM-2,GRUPO-2,2026-03-01,SA-DOC020008482,8482,CP,0.0,18.347,6515.31,-119536.39,-18.347,CC-2,LOT-002
P008483,Producto Performance 8483,ALM-3,GRUPO-3,2026-03-02,EA-DOC020008483,8483,CP,30.885,0.0,2311.77,71399.02,30.885,CC-3,LOT-003
P008484,Producto Performance 8484,ALM-4,GRUPO-4,2026-03-03,EA-DOC020008484,8484,CP,50.333,0.0,3457.2,174011.25,50.333,CC-4,LOT-004
P008485,Producto Performance 8485,ALM-5,GRUPO-5,2026-02-04,SA-DOC020008485,8485,CP,0.0,20.461,13196.32,-270009.9,-20.461,CC-1,LOT-005
P008486,Producto Performance 8486,ALM-1,GRUPO-6,2026-02-05,EA-DOC020008486,8486,CP,13.09,0.0,9605.68,125738.35,13.09,CC-2,LOT-006
P008487,Producto Performance 8487,ALM-2,GRUPO-7,2026-02-06,EA-DOC020008487,8487,CP,35.35,0.0,12736.51,450235.63,35.35,CC-3,LOT-007
P008488,Producto Performance 8488,ALM-3,GRUPO-8,2026-02-07,SA-DOC020008488,8488,CP,0.0,10.421,13031.63,-135802.62,-10.421,CC-4,LOT-008
P008489,Producto Performance 8489,ALM-4,GRUPO-1,2026-02-08,EA-DOC020008489,8489,CP,31.965,0.0,7487.53,239338.9,31.965,CC-1,LOT-009
P008490,Producto Performance 8490,ALM-5,GRUPO-2,2026-02-09,EA-DOC020008490,8490,CP,21.546,0.0,12626.84,272057.89,21.546,CC-2,LOT-010
P008491,Producto Performance 8491,ALM-1,GRUPO-3,2026-02-10,SA-DOC020008491,8491,CP,0.0,21.512,7928.72,-170562.62,-21.512,CC-3,LOT-011
P008492,Producto Performance 8492,ALM-2,GRUPO-4,2026-02-11,EA-DOC020008492,8492,CP,17.76,0.0,1868.44,33183.49,17.76,CC-4,LOT-012
P008493,Producto Performance 8493,ALM-3,GRUPO-5,2026-02-12,EA-DOC020008493,8493,CP,11.454,0.0,11945.24,136820.78,11.454,CC-1,LOT-013
P008494,Producto Performance 8494,ALM-4,GRUPO-6,2026-02-13,SA-DOC020008494,8494,CP,0.0,15.861,12574.3,-199440.97,-15.861,CC-2,LOT-014
P008495,Producto Performance 8495,ALM-5,GRUPO-7,2026-02-14,EA-DOC020008495,8495,CP,36.998,0.0,11147.52,412435.94,36.998,CC-3,LOT-015
P008496,Producto Performance 8496,ALM-1,GRUPO-8,2026-02-15,EA-DOC020008496,8496,CP,37.96,0.0,3127.53,118721.04,37.96,CC-4,LOT-016
P008497,Producto Performance 8497,ALM-2,GRUPO-1,2026-02-16,SA-DOC020008497,8497,CP,0.0,45.71,13676.68,-625161.04,-45.71,CC-1,LOT-017
P008498,Producto Performance 8498,ALM-3,GRUPO-2,2026-02-17,EA-DOC020008498,8498,CP,47.627,0.0,8544.95,406970.33,47.627,CC-2,LOT-018
P008499,Producto Performance 8499,ALM-4,GRUPO-3,2026-02-18,EA-DOC020008499,8499,CP,54.21,0.0,2142.82,116162.27,54.21,CC-3,LOT-019
P008500,Producto Performance 8500,ALM-5,GRUPO-4,2026-02-19,SA-DOC020008500,8500,CP,0.0,29.991,8720.21,-261527.82,-29.991,CC-4,LOT-020
P008501,Producto Performance 8501,ALM-1,GRUPO-5,2026-02-20,EA-DOC020008501,8501,CP,13.629,0.0,4812.32,65587.11,13.629,CC-1,LOT-001
P008502,Producto Performance 8502,ALM-2,GRUPO-6,2026-02-21,EA-DOC020008502,8502,CP,42.572,0.0,2636.29,112232.14,42.572,CC-2,LOT-002
P008503,Producto Performance 8503,ALM-3,GRUPO-7,2026-02-22,SA-DOC020008503,8503,CP,0.0,6.336,10872.73,-68889.62,-6.336,CC-3,LOT-003
P008504,Producto Performance 8504,ALM-4,GRUPO-8,2026-02-23,EA-DOC020008504,8504,CP,8.957,0.0,2765.06,24766.64,8.957,CC-4,LOT-004
P008505,Producto Performance 8505,ALM-5,GRUPO-1,2026-02-24,EA-DOC020008505,8505,CP,25.011,0.0,6394.8,159940.34,25.011,CC-1,LOT-005
P008506,Producto Performance 8506,ALM-1,GRUPO-2,2026-02-25,SA-DOC020008506,8506,CP,0.0,41.892,11428.53,-478763.98,-41.892,CC-2,LOT-006
P008507,Producto Performance 8507,ALM-2,GRUPO-3,2026-02-26,EA-DOC020008507,8507,CP,41.226,0.0,4108.62,169381.97,41.226,CC-3,LOT-007
P008508,Producto Performance 8508,ALM-3,GRUPO-4,2026-02-27,EA-DOC020008508,8508,CP,24.364,0.0,5619.93,136923.97,24.364,CC-4,LOT-008
P008509,Producto Performance 8509,ALM-4,GRUPO-5,2026-02-28,SA-DOC020008509,8509,CP,0.0,6.247,13435.35,-83930.63,-6.247,CC-1,LOT-009
P008510,Producto Performance 8510,ALM-5,GRUPO-6,2026-03-01,EA-DOC020008510,8510,CP,42.937,0.0,3057.16,131265.28,42.937,CC-2,LOT-010
P008511,Producto Performance 8511,ALM-1,GRUPO-7,2026-03-02,EA-DOC020008511,8511,CP,49.63,0.0,2271.63,112741.0,49.63,CC-3,LOT-011
P008512,Producto Performance 8512,ALM-2,GRUPO-8,2026-03-03,SA-DOC020008512,8512,CP,0.0,39.856,8073.2,-321765.46,-39.856,CC-4,LOT-012
P008513,Producto Performance 8513,ALM-3,GRUPO-1,2026-02-04,EA-DOC020008513,8513,CP,4.779,0.0,7760.18,37085.9,4.779,CC-1,LOT-013
P008514,Producto Performance 8514,ALM-4,GRUPO-2,2026-02-05,EA-DOC020008514,8514,CP,16.833,0.0,11242.32,189241.97,16.833,CC-2,LOT-014
P008515,Producto Performance 8515,ALM-5,GRUPO-3,2026-02-06,SA-DOC020008515,8515,CP,0.0,38.573,2057.71,-79372.05,-38.573,CC-3,LOT-015
P008516,Producto Performance 8516,ALM-1,GRUPO-4,2026-02-07,EA-DOC020008516,8516,CP,39.351,0.0,5309.49,208933.74,39.351,CC-4,LOT-016
P008517,Producto Performance 8517,ALM-2,GRUPO-5,2026-02-08,EA-DOC020008517,8517,CP,12.445,0.0,14444.86,179766.28,12.445,CC-1,LOT-017
P008518,Producto Performance 8518,ALM-3,GRUPO-6,2026-02-09,SA-DOC020008518,8518,CP,0.0,48.928,5681.18,-277968.78,-48.928,CC-2,LOT-018
P008519,Producto Performance 8519,ALM-4,GRUPO-7,2026-02-10,EA-DOC020008519,8519,CP,20.7,0.0,14741.71,305153.4,20.7,CC-3,LOT-019
P008520,Producto Performance 8520,ALM-5,GRUPO-8,2026-02-11,EA-DOC020008520,8520,CP,22.173,0.0,2162.16,47941.57,22.173,CC-4,LOT-020
P008521,Producto Performance 8521,ALM-1,GRUPO-1,2026-02-12,SA-DOC020008521,8521,CP,0.0,9.982,2136.86,-21330.14,-9.982,CC-1,LOT-001
P008522,Producto Performance 8522,ALM-2,GRUPO-2,2026-02-13,EA-DOC020008522,8522,CP,2.836,0.0,5612.27,15916.4,2.836,CC-2,LOT-002
P008523,Producto Performance 8523,ALM-3,GRUPO-3,2026-02-14,EA-DOC020008523,8523,CP,22.408,0.0,2126.6,47652.85,22.408,CC-3,LOT-003
P008524,Producto Performance 8524,ALM-4,GRUPO-4,2026-02-15,SA-DOC020008524,8524,CP,0.0,0.385,2363.39,-909.91,-0.385,CC-4,LOT-004
P008525,Producto Performance 8525,ALM-5,GRUPO-5,2026-02-16,EA-DOC020008525,8525,CP,8.911,0.0,5297.46,47205.67,8.911,CC-1,LOT-005
P008526,Producto Performance 8526,ALM-1,GRUPO-6,2026-02-17,EA-DOC020008526,8526,CP,35.981,0.0,10647.62,383112.02,35.981,CC-2,LOT-006
P008527,Producto Performance 8527,ALM-2,GRUPO-7,2026-02-18,SA-DOC020008527,8527,CP,0.0,40.297,6883.86,-277398.91,-40.297,CC-3,LOT-007
P008528,Producto Performance 8528,ALM-3,GRUPO-8,2026-02-19,EA-DOC020008528,8528,CP,31.957,0.0,4132.07,132048.56,31.957,CC-4,LOT-008
P008529,Producto Performance 8529,ALM-4,GRUPO-1,2026-02-20,EA-DOC020008529,8529,CP,22.42,0.0,6528.35,146365.61,22.42,CC-1,LOT-009
P008530,Producto Performance 8530,ALM-5,GRUPO-2,2026-02-21,SA-DOC020008530,8530,CP,0.0,34.183,9323.93,-318719.9,-34.183,CC-2,LOT-010
P008531,Producto Performance 8531,ALM-1,GRUPO-3,2026-02-22,EA-DOC020008531,8531,CP,10.561,0.0,11193.52,118214.76,10.561,CC-3,LOT-011
P008532,Producto Performance 8532,ALM-2,GRUPO-4,2026-02-23,EA-DOC020008532,8532,CP,47.199,0.0,7665.31,361794.97,47.199,CC-4,LOT-012
P008533,Producto Performance 8533,ALM-3,GRUPO-5,2026-02-24,SA-DOC020008533,8533,CP,0.0,32.621,7641.75,-249281.53,-32.621,CC-1,LOT-013
P008534,Producto Performance 8534,ALM-4,GRUPO-6,2026-02-25,EA-DOC020008534,8534,CP,26.242,0.0,3383.28,88784.03,26.242,CC-2,LOT-014
P008535,Producto Performance 8535,ALM-5,GRUPO-7,2026-02-26,EA-DOC020008535,8535,CP,20.93,0.0,9059.65,189618.47,20.93,CC-3,LOT-015
P008536,Producto Performance 8536,ALM-1,GRUPO-8,2026-02-27,SA-DOC020008536,8536,CP,0.0,26.875,12515.46,-336352.99,-26.875,CC-4,LOT-016
P008537,Producto Performance 8537,ALM-2,GRUPO-1,2026-02-28,EA-DOC020008537,8537,CP,0.186,0.0,9400.51,1748.49,0.186,CC-1,LOT-017
P008538,Producto Performance 8538,ALM-3,GRUPO-2,2026-03-01,EA-DOC020008538,8538,CP,5.403,0.0,7176.65,38775.44,5.403,CC-2,LOT-018
P008539,Producto Performance 8539,ALM-4,GRUPO-3,2026-03-02,SA-DOC020008539,8539,CP,0.0,13.083,6276.66,-82117.54,-13.083,CC-3,LOT-019
P008540,Producto Performance 8540,ALM-5,GRUPO-4,2026-03-03,EA-DOC020008540,8540,CP,57.194,0.0,6271.17,358673.3,57.194,CC-4,LOT-020
P008541,Producto Performance 8541,ALM-1,GRUPO-5,2026-02-04,EA-DOC020008541,8541,CP,50.9,0.0,2892.66,147236.39,50.9,CC-1,LOT-001
P008542,Producto Performance 8542,ALM-2,GRUPO-6,2026-02-05,SA-DOC020008542,8542,CP,0.0,6.033,3868.59,-23339.2,-6.033,CC-2,LOT-002
P008543,Producto Performance 8543,ALM-3,GRUPO-7,2026-02-06,EA-DOC020008543,8543,CP,55.834,0.0,9358.59,522527.51,55.834,CC-3,LOT-003
P008544,Producto Performance 8544,ALM-4,GRUPO-8,2026-02-07,EA-DOC020008544,8544,CP,39.427,0.0,11317.35,446209.16,39.427,CC-4,LOT-004
P008545,Producto Performance 8545,ALM-5,GRUPO-1,2026-02-08,SA-DOC020008545,8545,CP,0.0,48.541,2945.28,-142966.84,-48.541,CC-1,LOT-005
P008546,Producto Performance 8546,ALM-1,GRUPO-2,2026-02-09,EA-DOC020008546,8546,CP,4.523,0.0,7195.46,32545.07,4.523,CC-2,LOT-006
P008547,Producto Performance 8547,ALM-2,GRUPO-3,2026-02-10,EA-DOC020008547,8547,CP,26.327,0.0,14681.43,386518.01,26.327,CC-3,LOT-007
P008548,Producto Performance 8548,ALM-3,GRUPO-4,2026-02-11,SA-DOC020008548,8548,CP,0.0,46.553,11762.5,-547579.66,-46.553,CC-4,LOT-008
P008549,Producto Performance 8549,ALM-4,GRUPO-5,2026-02-12,EA-DOC020008549,8549,CP,53.449,0.0,2674.05,142925.3,53.449,CC-1,LOT-009
P008550,Producto Performance 8550,ALM-5,GRUPO-6,2026-02-13,EA-DOC020008550,8550,CP,43.433,0.0,13345.97,579655.52,43.433,CC-2,LOT-010
P008551,Producto Performance 8551,ALM-1,GRUPO-7,2026-02-14,SA-DOC020008551,8551,CP,0.0,27.095,5449.51,-147654.47,-27.095,CC-3,LOT-011
P008552,Producto Performance 8552,ALM-2,GRUPO-8,2026-02-15,EA-DOC020008552,8552,CP,53.804,0.0,11174.95,601257.01,53.804,CC-4,LOT-012
P008553,Producto Performance 8553,ALM-3,GRUPO-1,2026-02-16,EA-DOC020008553,8553,CP,32.592,0.0,2018.31,65780.76,32.592,CC-1,LOT-013
P008554,Producto Performance 8554,ALM-4,GRUPO-2,2026-02-17,SA-DOC020008554,8554,CP,0.0,30.434,9880.29,-300696.75,-30.434,CC-2,LOT-014
P008555,Producto Performance 8555,ALM-5,GRUPO-3,2026-02-18,EA-DOC020008555,8555,CP,54.379,0.0,11885.38,646315.08,54.379,CC-3,LOT-015
P008556,Producto Performance 8556,ALM-1,GRUPO-4,2026-02-19,EA-DOC020008556,8556,CP,53.519,0.0,7001.91,374735.22,53.519,CC-4,LOT-016
P008557,Producto Performance 8557,ALM-2,GRUPO-5,2026-02-20,SA-DOC020008557,8557,CP,0.0,34.503,12330.16,-425427.51,-34.503,CC-1,LOT-017
P008558,Producto Performance 8558,ALM-3,GRUPO-6,2026-02-21,EA-DOC020008558,8558,CP,24.711,0.0,9794.75,242038.07,24.711,CC-2,LOT-018
P008559,Producto Performance 8559,ALM-4,GRUPO-7,2026-02-22,EA-DOC020008559,8559,CP,44.666,0.0,10640.72,475278.4,44.666,CC-3,LOT-019
P008560,Producto Performance 8560,ALM-5,GRUPO-8,2026-02-23,SA-DOC020008560,8560,CP,0.0,24.85,12081.26,-300219.31,-24.85,CC-4,LOT-020
P008561,Producto Performance 8561,ALM-1,GRUPO-1,2026-02-24,EA-DOC020008561,8561,CP,46.707,0.0,8563.77,399988.01,46.707,CC-1,LOT-001
P008562,Producto Performance 8562,ALM-2,GRUPO-2,2026-02-25,EA-DOC020008562,8562,CP,11.298,0.0,10892.76,123066.4,11.298,CC-2,LOT-002
P008563,Producto Performance 8563,ALM-3,GRUPO-3,2026-02-26,SA-DOC020008563,8563,CP,0.0,44.683,14136.87,-631677.76,-44.683,CC-3,LOT-003
P008564,Producto Performance 8564,ALM-4,GRUPO-4,2026-02-27,EA-DOC020008564,8564,CP,54.022,0.0,2368.67,127960.29,54.022,CC-4,LOT-004
P008565,Producto Performance 8565,ALM-5,GRUPO-5,2026-02-28,EA-DOC020008565,8565,CP,35.405,0.0,3086.12,109264.08,35.405,CC-1,LOT-005
P008566,Producto Performance 8566,ALM-1,GRUPO-6,2026-03-01,SA-DOC020008566,8566,CP,0.0,6.851,13336.34,-91367.27,-6.851,CC-2,LOT-006
P008567,Producto Performance 8567,ALM-2,GRUPO-7,2026-03-02,EA-DOC020008567,8567,CP,18.665,0.0,2959.17,55232.91,18.665,CC-3,LOT-007
P008568,Producto Performance 8568,ALM-3,GRUPO-8,2026-03-03,EA-DOC020008568,8568,CP,17.949,0.0,1929.32,34629.36,17.949,CC-4,LOT-008
P008569,Producto Performance 8569,ALM-4,GRUPO-1,2026-02-04,SA-DOC020008569,8569,CP,0.0,35.06,10714.94,-375665.8,-35.06,CC-1,LOT-009
P008570,Producto Performance 8570,ALM-5,GRUPO-2,2026-02-05,EA-DOC020008570,8570,CP,42.111,0.0,7079.92,298142.51,42.111,CC-2,LOT-010
P008571,Producto Performance 8571,ALM-1,GRUPO-3,2026-02-06,EA-DOC020008571,8571,CP,5.118,0.0,9513.58,48690.5,5.118,CC-3,LOT-011
P008572,Producto Performance 8572,ALM-2,GRUPO-4,2026-02-07,SA-DOC020008572,8572,CP,0.0,38.955,12841.36,-500235.18,-38.955,CC-4,LOT-012
P008573,Producto Performance 8573,ALM-3,GRUPO-5,2026-02-08,EA-DOC020008573,8573,CP,29.908,0.0,9336.69,279241.72,29.908,CC-1,LOT-013
P008574,Producto Performance 8574,ALM-4,GRUPO-6,2026-02-09,EA-DOC020008574,8574,CP,7.35,0.0,1956.03,14376.82,7.35,CC-2,LOT-014
P008575,Producto Performance 8575,ALM-5,GRUPO-7,2026-02-10,SA-DOC020008575,8575,CP,0.0,25.369,8604.94,-218298.72,-25.369,CC-3,LOT-015
P008576,Producto Performance 8576,ALM-1,GRUPO-8,2026-02-11,EA-DOC020008576,8576,CP,31.661,0.0,2706.91,85703.48,31.661,CC-4,LOT-016
P008577,Producto Performance 8577,ALM-2,GRUPO-1,2026-02-12,EA-DOC020008577,8577,CP,8.18,0.0,10399.31,85066.36,8.18,CC-1,LOT-017
P008578,Producto Performance 8578,ALM-3,GRUPO-2,2026-02-13,SA-DOC020008578,8578,CP,0.0,15.172,5460.6,-82848.22,-15.172,CC-2,LOT-018
P008579,Producto Performance 8579,ALM-4,GRUPO-3,2026-02-14,EA-DOC020008579,8579,CP,3.432,0.0,8435.29,28949.92,3.432,CC-3,LOT-019
P008580,Producto Performance 8580,ALM-5,GRUPO-4,2026-02-15,EA-DOC020008580,8580,CP,35.562,0.0,13290.3,472629.65,35.562,CC-4,LOT-020
P008581,Producto Performance 8581,ALM-1,GRUPO-5,2026-02-16,SA-DOC020008581,8581,CP,0.0,38.405,3451.67,-132561.39,-38.405,CC-1,LOT-001
P008582,Producto Performance 8582,ALM-2,GRUPO-6,2026-02-17,EA-DOC020008582,8582,CP,19.789,0.0,11903.14,235551.24,19.789,CC-2,LOT-002
P008583,Producto Performance 8583,ALM-3,GRUPO-7,2026-02-18,EA-DOC020008583,8583,CP,15.155,0.0,1697.04,25718.64,15.155,CC-3,LOT-003
P008584,Producto Performance 8584,ALM-4,GRUPO-8,2026-02-19,SA-DOC020008584,8584,CP,0.0,1.202,14196.7,-17064.43,-1.202,CC-4,LOT-004
P008585,Producto Performance 8585,ALM-5,GRUPO-1,2026-02-20,EA-DOC020008585,8585,CP,4.955,0.0,6514.18,32277.76,4.955,CC-1,LOT-005
P008586,Producto Performance 8586,ALM-1,GRUPO-2,2026-02-21,EA-DOC020008586,8586,CP,33.441,0.0,10717.52,358404.59,33.441,CC-2,LOT-006
P008587,Producto Performance 8587,ALM-2,GRUPO-3,2026-02-22,SA-DOC020008587,8587,CP,0.0,21.083,8237.46,-173670.37,-21.083,CC-3,LOT-007
P008588,Producto Performance 8588,ALM-3,GRUPO-4,2026-02-23,EA-DOC020008588,8588,CP,22.002,0.0,13930.81,306505.68,22.002,CC-4,LOT-008
P008589,Producto Performance 8589,ALM-4,GRUPO-5,2026-02-24,EA-DOC020008589,8589,CP,15.25,0.0,14065.45,214498.11,15.25,CC-1,LOT-009
P008590,Producto Performance 8590,ALM-5,GRUPO-6,2026-02-25,SA-DOC020008590,8590,CP,0.0,40.362,7174.12,-289561.83,-40.362,CC-2,LOT-010
P008591,Producto Performance 8591,ALM-1,GRUPO-7,2026-02-26,EA-DOC020008591,8591,CP,12.231,0.0,14105.67,172526.45,12.231,CC-3,LOT-011
P008592,Producto Performance 8592,ALM-2,GRUPO-8,2026-02-27,EA-DOC020008592,8592,CP,46.277,0.0,9264.3,428724.01,46.277,CC-4,LOT-012
P008593,Producto Performance 8593,ALM-3,GRUPO-1,2026-02-28,SA-DOC020008593,8593,CP,0.0,41.927,12964.99,-543583.14,-41.927,CC-1,LOT-013
P008594,Producto Performance 8594,ALM-4,GRUPO-2,2026-03-01,EA-DOC020008594,8594,CP,23.254,0.0,3371.28,78395.75,23.254,CC-2,LOT-014
P008595,Producto Performance 8595,ALM-5,GRUPO-3,2026-03-02,EA-DOC020008595,8595,CP,4.593,0.0,14054.47,64552.18,4.593,CC-3,LOT-015
P008596,Producto Performance 8596,ALM-1,GRUPO-4,2026-03-03,SA-DOC020008596,8596,CP,0.0,20.19,4924.77,-99431.11,-20.19,CC-4,LOT-016
P008597,Producto Performance 8597,ALM-2,GRUPO-5,2026-02-04,EA-DOC020008597,8597,CP,3.231,0.0,5553.31,17942.74,3.231,CC-1,LOT-017
P008598,Producto Performance 8598,ALM-3,GRUPO-6,2026-02-05,EA-DOC020008598,8598,CP,48.792,0.0,12578.13,613712.12,48.792,CC-2,LOT-018
P008599,Producto Performance 8599,ALM-4,GRUPO-7,2026-02-06,SA-DOC020008599,8599,CP,0.0,29.464,13366.68,-393835.86,-29.464,CC-3,LOT-019
P008600,Producto Performance 8600,ALM-5,GRUPO-8,2026-02-07,EA-DOC020008600,8600,CP,45.157,0.0,13025.57,588195.66,45.157,CC-4,LOT-020
P008601,Producto Performance 8601,ALM-1,GRUPO-1,2026-02-08,EA-DOC020008601,8601,CP,41.872,0.0,7324.55,306693.56,41.872,CC-1,LOT-001
P008602,Producto Performance 8602,ALM-2,GRUPO-2,2026-02-09,SA-DOC020008602,8602,CP,0.0,39.315,3528.39,-138718.65,-39.315,CC-2,LOT-002
P008603,Producto Performance 8603,ALM-3,GRUPO-3,2026-02-10,EA-DOC020008603,8603,CP,37.745,0.0,4420.44,166849.51,37.745,CC-3,LOT-003
P008604,Producto Performance 8604,ALM-4,GRUPO-4,2026-02-11,EA-DOC020008604,8604,CP,22.75,0.0,10545.08,239900.57,22.75,CC-4,LOT-004
P008605,Producto Performance 8605,ALM-5,GRUPO-5,2026-02-12,SA-DOC020008605,8605,CP,0.0,45.969,5917.95,-272042.24,-45.969,CC-1,LOT-005
P008606,Producto Performance 8606,ALM-1,GRUPO-6,2026-02-13,EA-DOC020008606,8606,CP,56.124,0.0,2797.01,156979.39,56.124,CC-2,LOT-006
P008607,Producto Performance 8607,ALM-2,GRUPO-7,2026-02-14,EA-DOC020008607,8607,CP,40.066,0.0,11100.83,444765.85,40.066,CC-3,LOT-007
P008608,Producto Performance 8608,ALM-3,GRUPO-8,2026-02-15,SA-DOC020008608,8608,CP,0.0,26.677,14330.95,-382306.75,-26.677,CC-4,LOT-008
P008609,Producto Performance 8609,ALM-4,GRUPO-1,2026-02-16,EA-DOC020008609,8609,CP,19.192,0.0,3999.94,76766.85,19.192,CC-1,LOT-009
P008610,Producto Performance 8610,ALM-5,GRUPO-2,2026-02-17,EA-DOC020008610,8610,CP,8.879,0.0,8376.26,74372.81,8.879,CC-2,LOT-010
P008611,Producto Performance 8611,ALM-1,GRUPO-3,2026-02-18,SA-DOC020008611,8611,CP,0.0,11.745,14647.62,-172036.3,-11.745,CC-3,LOT-011
P008612,Producto Performance 8612,ALM-2,GRUPO-4,2026-02-19,EA-DOC020008612,8612,CP,31.051,0.0,13962.16,433539.03,31.051,CC-4,LOT-012
P008613,Producto Performance 8613,ALM-3,GRUPO-5,2026-02-20,EA-DOC020008613,8613,CP,29.227,0.0,10237.33,299206.44,29.227,CC-1,LOT-013
P008614,Producto Performance 8614,ALM-4,GRUPO-6,2026-02-21,SA-DOC020008614,8614,CP,0.0,36.345,11236.37,-408385.87,-36.345,CC-2,LOT-014
P008615,Producto Performance 8615,ALM-5,GRUPO-7,2026-02-22,EA-DOC020008615,8615,CP,6.005,0.0,14404.24,86497.46,6.005,CC-3,LOT-015
P008616,Producto Performance 8616,ALM-1,GRUPO-8,2026-02-23,EA-DOC020008616,8616,CP,8.567,0.0,12176.77,104318.39,8.567,CC-4,LOT-016
